id,neighbourhood_group,cancellation_policy,room_type,construction_year,price_numeric,log_price,minimum_nights,number_of_reviews,availability_365,service_fee,reviews_per_month,GEOID_x,median_income,population,median_rent
16831911,Brooklyn,strict,Private room,2008,159,5.0689042022202315,1,2,0,32,0.11,11221,65548,85582,1587
16832463,Manhattan,moderate,Private room,2005,906,6.80903930604298,1,133,14,181,7.19,10009,68220,58267,1706
16833016,Manhattan,moderate,Private room,2022,299,5.700443573390687,2,1,0,60,0.05,10002,35607,74363,979
16833568,Brooklyn,moderate,Entire home/apt,2012,1183,7.075808863978387,2,2,0,237,0.11,11211,90871,104561,2040
16834120,Manhattan,flexible,Shared room,2014,672,6.5102583405231496,6,0,0,134,0.74,10034,63556,41933,1395
16834672,Brooklyn,flexible,Entire home/apt,2008,529,6.270988431858299,6,3,1,106,0.25,11211,90871,104561,2040
16835225,Manhattan,moderate,Entire home/apt,2015,359,5.883322388488279,11,4,0,72,0.22,10011,136208,50228,2281
16836329,Manhattan,moderate,Private room,2010,818,6.706862336602747,1,9,0,164,0.48,10001,96787,25026,2169
16836882,Brooklyn,strict,Entire home/apt,2020,117,4.762173934797756,3,2,0,23,0.11,11206,43065,87599,1199
16837434,Brooklyn,flexible,Entire home/apt,2022,118,4.770684624465665,2,2,0,24,0.11,11205,62952,47866,1632
16837986,Manhattan,flexible,Private room,2012,178,5.181783550292085,5,0,0,36,0.74,10021,130968,42253,2363
16838539,Queens,strict,Entire home/apt,2018,130,4.867534450455582,2,1,340,26,0.05,11415,75476,18464,1600
16839091,Queens,flexible,Private room,2022,1072,6.977281341630747,2,13,35,214,0.9,11378,82326,39033,1668
16839643,Manhattan,moderate,Private room,2021,450,6.1092475827643655,3,0,0,90,0.74,10029,33801,74617,974
16840195,Brooklyn,flexible,Entire home/apt,2022,815,6.703188113240863,5,0,0,163,0.74,11211,90871,104561,2040
16840748,Manhattan,moderate,Private room,2022,643,6.466144724237619,9,5,86,129,0.27,10016,124647,52912,2760
16841300,Brooklyn,moderate,Entire home/apt,2015,430,6.063785208687608,3,1,0,86,0.05,11222,96435,36710,2129
16841852,Brooklyn,moderate,Entire home/apt,2019,600,6.396929655216146,2,1,0,120,0.16,11211,90871,104561,2040
16842405,Manhattan,moderate,Private room,2008,1189,7.080867896690782,1,1,0,238,0.05,10027,57010,64728,1274
16842957,Manhattan,flexible,Entire home/apt,2016,386,5.955837369464831,3,2,206,77,0.11,10011,136208,50228,2281
16843509,Queens,flexible,Private room,2004,259,5.556828061699537,1,36,359,52,1.96,11435,69873,59392,1604
16844062,Manhattan,moderate,Entire home/apt,2020,131,4.875197323201151,3,2,0,26,0.11,10016,124647,52912,2760
16844614,Manhattan,strict,Private room,2011,584,6.369900982828227,1,4,0,117,0.21,10003,129981,54671,2437
16845166,Manhattan,flexible,Private room,2016,701,6.55250788703459,2,8,3,140,0.42,10027,57010,64728,1274
16845718,Manhattan,strict,Entire home/apt,2009,907,6.810142450115136,7,4,0,181,0.35,10075,123854,22591,2175
16846271,Manhattan,moderate,Entire home/apt,2021,850,6.745236349484363,4,75,59,170,4.36,10019,101651,45521,2050
16846823,Manhattan,flexible,Entire home/apt,2021,725,6.586171654854675,3,70,75,145,3.66,10016,124647,52912,2760
16847375,Brooklyn,moderate,Entire home/apt,2009,1063,6.968850378341948,2,37,14,213,2.05,11208,45946,102626,1357
16847928,Manhattan,flexible,Entire home/apt,2021,872,6.77078942390898,3,0,0,174,0.74,10023,137347,62228,2413
16848480,Brooklyn,moderate,Private room,2013,238,5.472270673671475,2,4,0,48,0.28,11211,90871,104561,2040
16849032,Manhattan,flexible,Entire home/apt,2012,973,6.880384082186005,28,5,173,195,0.27,10010,139188,34763,2502
16849585,Brooklyn,moderate,Private room,2004,604,6.403574197934815,3,2,0,121,0.11,11211,90871,104561,2040
16850137,Queens,flexible,Entire home/apt,2020,677,6.517671272912275,2,3,0,135,0.16,11377,59910,82021,1529
16850689,Manhattan,flexible,Entire home/apt,2006,477,6.1675164908883415,5,0,0,95,0.74,10016,124647,52912,2760
16851241,Manhattan,flexible,Entire home/apt,2007,1077,6.981934677156389,5,0,229,215,0.74,10011,136208,50228,2281
16851794,Brooklyn,moderate,Entire home/apt,2005,483,6.180016653652572,1,78,312,97,4.16,11206,43065,87599,1199
16852346,Brooklyn,moderate,Entire home/apt,2020,159,5.0689042022202315,4,7,16,32,0.37,11217,122598,42461,2256
16852898,Queens,strict,Private room,2009,199,5.293304824724492,18,1,0,40,0.05,11385,77044,105025,1626
16853451,Brooklyn,strict,Entire home/apt,2004,404,6.0014148779611505,2,21,70,81,1.14,11211,90871,104561,2040
16854003,Manhattan,strict,Private room,2022,870,6.76849321164863,1,1,0,174,0.05,10016,124647,52912,2760
16854555,Brooklyn,strict,Entire home/apt,2017,1094,6.9975959829819265,2,55,86,219,2.89,11207,42276,90867,1306
16855108,Manhattan,flexible,Entire home/apt,2010,527,6.267200548541362,3,12,0,105,0.65,10014,136154,29071,2464
16855660,Queens,strict,Entire home/apt,2013,271,5.602118820879701,4,1,0,54,0.05,11106,71865,37094,1715
16856212,Manhattan,moderate,Entire home/apt,2005,925,6.829793737512425,7,0,0,185,0.74,10013,130675,28657,1946
16856764,Brooklyn,moderate,Private room,2012,601,6.398594934535208,10,1,0,120,0.08,11226,60896,96332,1458
16857317,Queens,strict,Entire home/apt,2007,1011,6.918695219020472,1,27,365,202,1.46,11374,75266,43173,1730
16857869,Manhattan,strict,Entire home/apt,2007,444,6.095824562432225,2,0,0,89,0.74,10013,130675,28657,1946
16858421,Brooklyn,moderate,Private room,2010,708,6.56244409369372,3,2,0,142,0.11,11237,57375,46772,1697
16858974,Brooklyn,moderate,Private room,2015,241,5.484796933490655,2,0,0,48,0.74,11238,100568,55102,2020
16859526,Manhattan,flexible,Private room,2004,990,6.897704943128636,1,14,63,198,0.8,10040,53199,45197,1417
16860078,Manhattan,strict,Entire home/apt,2022,684,6.52795791762255,2,3,12,137,1.55,10040,53199,45197,1417
16860631,Manhattan,strict,Shared room,2022,359,5.883322388488279,4,1,0,72,0.05,10019,101651,45521,2050
16861183,Brooklyn,flexible,Entire home/apt,2003,77,4.343805421853684,7,31,67,15,1.67,11221,65548,85582,1587
16861735,Brooklyn,strict,Entire home/apt,2014,593,6.385194398997726,2,27,308,119,1.47,11219,41907,87812,1452
16862840,Manhattan,flexible,Private room,2006,167,5.117993812416755,3,0,0,33,0.74,10031,55721,60280,1503
16863392,Manhattan,strict,Entire home/apt,2017,583,6.368187186350492,7,0,0,117,0.74,10011,136208,50228,2281
16863944,Brooklyn,strict,Private room,2004,756,6.628041376179533,5,6,0,151,0.32,11221,65548,85582,1587
16864497,Manhattan,moderate,Entire home/apt,2020,52,3.9512437185814275,1,3,0,10,0.16,10002,35607,74363,979
16865049,Queens,flexible,Private room,2018,108,4.68213122712422,1,95,258,22,6.18,11385,77044,105025,1626
16865601,Brooklyn,strict,Private room,2009,321,5.771441123130016,4,1,0,64,0.05,11221,65548,85582,1587
16866154,Manhattan,strict,Entire home/apt,2011,585,6.371611847231857,3,1,0,117,0.05,10012,110490,23034,2293
16866706,Manhattan,flexible,Entire home/apt,2019,532,6.2766434893416445,4,4,5,106,0.22,10009,68220,58267,1706
16867258,Brooklyn,flexible,Private room,2020,426,6.054439346269371,2,4,0,85,0.21,11207,42276,90867,1306
16867810,Brooklyn,moderate,Private room,2011,636,6.455198563340122,1,0,90,127,0.74,11235,56308,76921,1414
16868363,Queens,strict,Entire home/apt,2012,497,6.208590026096629,3,10,281,99,0.66,11368,56904,108661,1684
16868915,Brooklyn,flexible,Private room,2003,744,6.612041034833092,2,23,0,149,3.15,11226,60896,96332,1458
16869467,Brooklyn,strict,Entire home/apt,2008,203,5.313205979041787,3,6,0,41,0.31,11206,43065,87599,1199
16870020,Brooklyn,flexible,Private room,2016,54,3.9889840465642745,4,1,0,11,0.16,11211,90871,104561,2040
16870572,Manhattan,flexible,Private room,2010,195,5.272999558563747,1,1,0,39,0.05,10024,137126,60714,2536
16871124,Manhattan,moderate,Entire home/apt,2007,173,5.153291594497779,30,0,153,35,0.74,10016,124647,52912,2760
16871677,Queens,strict,Private room,2020,364,5.8971538676367405,1,32,123,73,1.75,11106,71865,37094,1715
16872229,Brooklyn,strict,Private room,2017,103,4.634728988229636,1,26,73,21,1.4,11216,77343,59567,1676
16872781,Manhattan,flexible,Entire home/apt,2007,1023,6.930494765951626,2,2,0,205,0.11,10028,131013,47962,2373
16873333,Manhattan,moderate,Entire home/apt,2015,878,6.777646593635117,3,0,0,176,0.74,10003,129981,54671,2437
16873886,Brooklyn,strict,Entire home/apt,2015,882,6.782192056006791,3,0,0,176,0.74,11206,43065,87599,1199
16874438,Brooklyn,flexible,Entire home/apt,2009,588,6.376726947898627,3,0,0,118,0.74,11233,48278,79796,1308
16874990,Brooklyn,moderate,Private room,2015,964,6.871091294610546,1,59,333,193,3.18,11221,65548,85582,1587
16875543,Manhattan,flexible,Entire home/apt,2015,1147,7.044905117129371,5,1,0,229,0.06,10009,68220,58267,1706
16876095,Brooklyn,flexible,Private room,2003,688,6.5337888379333435,1,0,0,138,0.74,11211,90871,104561,2040
16876647,Brooklyn,flexible,Entire home/apt,2004,710,6.565264970035361,2,4,9,142,0.64,11221,65548,85582,1587
16877200,Manhattan,moderate,Entire home/apt,2013,862,6.759255270663693,1,0,0,172,0.74,10002,35607,74363,979
16877752,Manhattan,flexible,Private room,2017,772,6.648984550024776,1,0,0,154,0.74,10002,35607,74363,979
16878304,Manhattan,moderate,Entire home/apt,2013,445,6.09807428216624,2,1,0,89,0.05,10016,124647,52912,2760
16878856,Queens,strict,Entire home/apt,2014,206,5.327876168789581,1,110,147,41,5.92,11374,75266,43173,1730
16879409,Brooklyn,flexible,Private room,2009,1056,6.962243464266207,21,2,0,211,0.12,11206,43065,87599,1199
16879961,Manhattan,moderate,Private room,2007,598,6.393590753950631,3,3,0,120,0.16,10031,55721,60280,1503
16880513,Manhattan,strict,Private room,2018,590,6.380122536899765,14,2,0,118,0.11,10031,55721,60280,1503
16881066,Manhattan,strict,Entire home/apt,2016,300,5.703782474656201,3,5,0,60,0.28,10025,99067,92162,1621
16881618,Manhattan,flexible,Entire home/apt,2009,650,6.476972362889683,30,0,344,130,0.74,10019,101651,45521,2050
16882170,Brooklyn,flexible,Private room,2004,703,6.555356891810665,2,7,0,141,0.5,11210,70776,62423,1446
16882723,Manhattan,strict,Entire home/apt,2003,851,6.7464121285733745,30,0,343,170,0.74,10019,101651,45521,2050
16883275,Manhattan,strict,Entire home/apt,2017,936,6.841615476477592,30,1,343,187,0.09,10019,101651,45521,2050
16883827,Brooklyn,strict,Private room,2008,1085,6.98933526597456,5,0,89,217,0.74,11234,84116,90372,1522
16884379,Brooklyn,strict,Entire home/apt,2010,392,5.971261839790462,3,41,219,78,3.3,11216,77343,59567,1676
16884932,Brooklyn,flexible,Private room,2013,549,6.3080984415095305,1,24,354,110,1.3,11205,62952,47866,1632
16885484,Brooklyn,strict,Shared room,2006,928,6.833031732786201,30,3,365,186,0.17,11237,57375,46772,1697
16886036,Brooklyn,moderate,Private room,2006,915,6.818924065275521,30,4,325,183,0.21,11207,42276,90867,1306
16886589,Manhattan,flexible,Private room,2021,1139,7.037905963447182,7,0,0,228,0.74,10027,57010,64728,1274
16887141,Manhattan,moderate,Entire home/apt,2006,1017,6.92461239604856,2,29,38,203,1.58,10003,129981,54671,2437
16887693,Brooklyn,strict,Entire home/apt,2010,583,6.368187186350492,3,4,0,117,0.21,11237,57375,46772,1697
16888246,Manhattan,flexible,Entire home/apt,2019,548,6.306275286948016,6,2,31,110,0.1,10027,57010,64728,1274
16888798,Manhattan,moderate,Entire home/apt,2009,882,6.782192056006791,30,0,340,176,0.74,10019,101651,45521,2050
16889350,Brooklyn,moderate,Entire home/apt,2016,869,6.767343125265392,2,95,67,174,5.02,11211,90871,104561,2040
16889902,Manhattan,moderate,Private room,2018,386,5.955837369464831,1,2,89,77,0.11,10019,101651,45521,2050
16890455,Manhattan,moderate,Private room,2022,653,6.481577129276431,2,75,80,131,4.04,10016,124647,52912,2760
16891007,Brooklyn,flexible,Private room,2010,190,5.247024072160486,5,1,0,38,0.05,11237,57375,46772,1697
16891559,Queens,flexible,Entire home/apt,2003,865,6.762729506931879,7,3,69,173,0.33,11416,73471,26087,1577
16892112,Manhattan,moderate,Entire home/apt,2020,303,5.713732805509369,3,10,64,61,0.56,10025,99067,92162,1621
16892664,Brooklyn,moderate,Private room,2022,1037,6.9440872082295275,7,2,0,207,0.11,11232,74072,26501,1715
16893216,Queens,flexible,Private room,2005,1192,7.083387847625295,1,62,7,238,3.36,11102,81462,28359,1869
16893769,Manhattan,strict,Private room,2009,996,6.903747257584598,14,9,0,199,0.48,10012,110490,23034,2293
16894321,Brooklyn,strict,Entire home/apt,2007,361,5.8888779583328805,2,14,279,72,2.27,11211,90871,104561,2040
16894873,Brooklyn,flexible,Entire home/apt,2003,951,6.85751406254539,3,21,30,190,1.14,11221,65548,85582,1587
16895425,Brooklyn,moderate,Private room,2009,817,6.705639094860003,2,42,14,163,2.23,11206,43065,87599,1199
16895978,Manhattan,moderate,Entire home/apt,2005,932,6.837332814685591,5,7,1,186,0.38,10010,139188,34763,2502
16896530,Brooklyn,flexible,Private room,2015,92,4.5217885770490405,2,1,365,18,0.06,11220,55119,90657,1452
16897082,Manhattan,moderate,Private room,2019,611,6.415096959171596,2,47,0,122,3.78,10031,55721,60280,1503
16897635,Queens,strict,Entire home/apt,2013,930,6.835184586147301,1,75,317,186,4.38,11106,71865,37094,1715
16898187,Brooklyn,strict,Private room,2005,1159,7.055312843339752,2,17,72,232,0.92,11205,62952,47866,1632
16899844,Manhattan,moderate,Entire home/apt,2016,1122,7.022868086082641,2,2,0,224,0.1,10009,68220,58267,1706
16900396,Manhattan,moderate,Entire home/apt,2012,617,6.424869023905388,30,0,343,123,0.74,10019,101651,45521,2050
16900948,Manhattan,moderate,Entire home/apt,2019,696,6.54534966033442,3,21,75,139,1.13,10030,45555,30996,1073
16901501,Brooklyn,flexible,Entire home/apt,2004,763,6.637258031284457,2,13,5,153,0.7,11230,57770,87188,1440
16902053,Manhattan,moderate,Entire home/apt,2014,54,3.9889840465642745,3,0,0,11,0.74,10024,137126,60714,2536
16902605,Manhattan,strict,Entire home/apt,2018,900,6.802394763324311,2,0,0,180,0.74,10027,57010,64728,1274
16903158,Manhattan,strict,Private room,2011,169,5.1298987149230735,2,0,0,34,0.74,10025,99067,92162,1621
16903710,Manhattan,flexible,Entire home/apt,2013,677,6.517671272912275,1,0,0,135,0.74,10011,136208,50228,2281
16904262,Manhattan,flexible,Private room,2004,1006,6.913737350659685,1,2,0,201,0.11,10002,35607,74363,979
16904815,Manhattan,flexible,Entire home/apt,2003,234,5.455321115357702,7,1,0,47,0.08,10012,110490,23034,2293
16905367,Manhattan,strict,Private room,2013,1039,6.946013991099227,2,4,0,208,0.21,10027,57010,64728,1274
16905919,Queens,flexible,Shared room,2019,187,5.231108616854587,1,26,138,37,1.4,11436,72962,18955,1631
16906471,Brooklyn,strict,Shared room,2018,213,5.3612921657094255,30,4,327,43,0.22,11206,43065,87599,1199
16907024,Brooklyn,strict,Private room,2022,283,5.645446897643238,14,0,0,57,0.74,11237,57375,46772,1697
16907576,Bronx,strict,Private room,2007,984,6.891625897052253,2,0,0,197,0.74,10456,31645,90479,1074
16908128,Manhattan,strict,Entire home/apt,2009,817,6.705639094860003,4,3,0,163,0.16,10010,139188,34763,2502
16908681,Manhattan,flexible,Private room,2008,911,6.814542897259958,1,162,312,182,8.68,10001,96787,25026,2169
16909785,Manhattan,flexible,Private room,2006,828,6.71901315438526,1,140,321,166,7.39,10001,96787,25026,2169
16910338,Brooklyn,flexible,Entire home/apt,2021,206,5.327876168789581,2,37,3,41,2,11225,65200,56072,1488
16910890,Manhattan,flexible,Private room,2015,50,3.912023005428146,2,1,0,10,0.05,10031,55721,60280,1503
16911442,Brooklyn,strict,Private room,2007,674,6.513230110912307,2,3,0,135,0.3,11211,90871,104561,2040
16911994,Brooklyn,strict,Private room,2009,965,6.872128101338986,1,4,0,193,0.21,11221,65548,85582,1587
16912547,Queens,moderate,Private room,2016,526,6.26530121273771,11,0,0,105,0.74,11103,81677,35419,1819
16913099,Brooklyn,flexible,Entire home/apt,2011,911,6.814542897259958,60,1,0,182,0.11,11215,144330,69995,2332
16913651,Brooklyn,moderate,Entire home/apt,2020,838,6.731018100482083,4,53,88,168,3.05,11205,62952,47866,1632
16914204,Brooklyn,moderate,Shared room,2009,668,6.504288173536645,14,0,0,134,0.74,11225,65200,56072,1488
16914756,Manhattan,flexible,Entire home/apt,2006,1071,6.976348070447749,3,0,0,214,0.74,10012,110490,23034,2293
16915308,Brooklyn,flexible,Private room,2014,1182,7.074963197966044,2,0,0,236,0.74,11211,90871,104561,2040
16915861,Queens,moderate,Private room,2005,1174,7.068172000388042,3,14,0,235,0.83,11421,77738,39654,1689
16916413,Brooklyn,moderate,Private room,2021,657,6.48768401848461,4,0,0,131,0.74,11206,43065,87599,1199
16916965,Brooklyn,flexible,Private room,2019,1027,6.934397209928558,3,3,0,205,0.16,11206,43065,87599,1199
16917517,Queens,moderate,Private room,2015,971,6.878326468291325,2,0,0,194,0.74,11385,77044,105025,1626
16918070,Manhattan,strict,Entire home/apt,2009,472,6.156978985585555,4,7,0,94,0.45,10009,68220,58267,1706
16918622,Brooklyn,strict,Private room,2012,764,6.638567789166521,3,7,0,153,0.38,11221,65548,85582,1587
16919174,Manhattan,flexible,Entire home/apt,2020,609,6.411818267709897,2,1,0,122,0.05,10033,66902,58648,1502
16919727,Brooklyn,strict,Entire home/apt,2022,542,6.295266001439646,3,0,0,108,0.74,11211,90871,104561,2040
16920279,Manhattan,flexible,Entire home/apt,2021,907,6.810142450115136,5,0,0,181,0.74,10028,131013,47962,2373
16920831,Manhattan,moderate,Entire home/apt,2014,703,6.555356891810665,4,2,0,141,0.11,10036,97720,28231,2184
16921384,Queens,moderate,Private room,2007,221,5.3981627015177525,2,2,179,44,0.11,11104,75772,25037,1686
16921936,Brooklyn,flexible,Private room,2003,361,5.8888779583328805,6,3,0,72,0.16,11213,48318,67382,1339
16922488,Brooklyn,moderate,Private room,2022,362,5.8916442118257715,4,3,0,72,0.16,11221,65548,85582,1587
16923040,Brooklyn,strict,Entire home/apt,2021,495,6.20455776256869,2,2,0,99,0.14,11233,48278,79796,1308
16923593,Brooklyn,moderate,Entire home/apt,2021,734,6.598509028614515,5,0,0,147,0.74,11233,48278,79796,1308
16924145,Manhattan,strict,Entire home/apt,2003,931,6.836259277277067,3,5,0,186,0.63,10014,136154,29071,2464
16924697,Manhattan,moderate,Entire home/apt,2012,160,5.075173815233827,3,1,0,32,0.05,10035,28408,36999,882
16925250,Manhattan,flexible,Private room,2004,384,5.950642552587727,4,1,0,77,0.06,10012,110490,23034,2293
16925802,Brooklyn,flexible,Private room,2016,139,4.9344739331306915,4,2,0,28,0.11,11216,77343,59567,1676
16926354,Manhattan,strict,Entire home/apt,2020,1003,6.910750787961936,1,35,141,201,1.84,10013,130675,28657,1946
16926907,Brooklyn,strict,Entire home/apt,2014,865,6.762729506931879,2,46,239,173,2.97,11211,90871,104561,2040
16927459,Queens,strict,Private room,2016,819,6.70808408385307,2,1,0,164,0.05,11109,169425,6127,3456
16928011,Manhattan,strict,Private room,2009,377,5.932245187448011,1,8,0,75,0.42,10002,35607,74363,979
16928563,Manhattan,strict,Entire home/apt,2014,405,6.003887067106539,3,3,0,81,0.16,10010,139188,34763,2502
16929116,Brooklyn,strict,Private room,2012,842,6.7357800142423265,30,1,354,168,0.1,11213,48318,67382,1339
16929668,Queens,moderate,Shared room,2012,645,6.4692503167957724,30,1,7,129,0.05,11385,77044,105025,1626
16930220,Manhattan,strict,Entire home/apt,2021,351,5.860786223465865,2,18,72,70,0.97,10036,97720,28231,2184
16930773,Brooklyn,moderate,Shared room,2015,456,6.1224928095143865,30,3,344,91,0.16,11221,65548,85582,1587
16931325,Brooklyn,flexible,Private room,2018,210,5.3471075307174685,5,23,112,42,1.21,11207,42276,90867,1306
16931877,Manhattan,flexible,Private room,2018,516,6.246106765481563,2,2,0,103,0.11,10016,124647,52912,2760
16932430,Brooklyn,flexible,Entire home/apt,2009,1001,6.90875477931522,1,67,146,200,3.63,11231,108525,37796,1951
